Review,AMBIENCE#GENERAL,FOOD#PRICES,FOOD#QUALITY,SERVICE#GENERAL
"Ăn khá ngon, bánh tráng hơi khô một tí nhưng ăn vẫn ok. Quán hơi nhỏ một tí, trang trí khá đơn giản, phục vụ còn hơi chậm. Giá cả khá rẻ phù hợp với sinh viên, trung bình 2 bạn ăn tầm 40k hơn.",3,1,1,2
"Ăn khá ngon, mình rất thích ăn loại mỳ của canh. Nước ngọt, cơ mà ghẹ trông làm cảnh thế thôi ít thịt lắm. Có loại đã lột sẵn😉",0,0,1,0
"Ăn khá ngon, nghe nói là bên trong gồm thịt bò, heo và cừu ăn rất ngon. Đa phần khách hàng thường mang về, phục vụ cũng khá nhanh nhẹn và nhiệt tình. Trung bình 2 bạn chi khoảng 70k. Credit: @Foodclick",0,3,1,1
"Ăn khá ngon, nước dùng chua vừa. Quán sạch sẽ, đông khách, bún hải sản ngon nhất ao sen.",1,0,1,0
"Ăn khá ngon,nhân viên nhiệt tình ở đường trần quốc hoàn mà mình không nhớ số nhà",0,0,1,1
"Ăn khá ok, giá lại k đắt.",0,1,1,0
Ăn khá ổn mà no căng luôn ạ 😍 quán nằm ở ngã tư thuỵ khuê-văn cao-đường ven hồ. Biển trắng Phở Cồ to oạch nhìn phát thấy ngay 👌🏻,0,0,1,0
"Ăn khá ổn,giá sinh viên :))",0,1,1,0
"Ăn khá vừa miệng,phục vụ tận tình 😍",0,0,1,1
"Ăn không biết bao nhiêu lần tại quán rồi. Giá cả bảo rẻ cũng không phải nhưng phù hợp với chất lượng của đùi gà siêu to, cơm siêu bự, tẩm ướp vị rất riêng, da gà ăn giòn giòn chỗ nào hơi cháy cháy mình càng thích. Nhưng nhận xét thật sự thì dạo này quán có vẻ không làm ngon như lúc ban đầu lúc chưa nhiều người biết đến. Hồi xưa mình ăn thì chỉ có 3 bàn nhựa cho khách, mà bây giờ chắc hơn chục bàn. Càng đông chất lượng có giảm đi. Nhưng mong sẽ khắc phụ được để giữ khách 😻😻😻😻😻",3,1,3,0
"Ăn không ngon lắm, nhạt nhẽo, nhân viên phục vụ chưa tốt",0,0,2,2
Ăn là lại thèm 😋,0,0,1,0
"Ăn lạ miệng và rất ngon, mình ăn mì quảng thập cẩm có đủ thứ thịt bò, tôm, trứng, thịt gà :3 lạ nhất là món này ăn kèm rau sống và bánh đa nướng :)))",0,0,1,0
Ăn là nghiện 😆😆😆,0,0,1,0
Ăn lần đầu k thích lm. Càng về sau ăn càng thấy ngon ngon kiểu gì ấy🤣,0,0,1,0
Ăn lần thứ 3 vẫn thấy ngon rẻ vãi ra đc!! 😘😘😘,0,1,1,0
"Ăn Lẩu bò để rồi hóa heo luôn =))) Một set 4 người mà như cho 6 người , nhiều vãi :((( Ăn xong đứng dậy thanh toán giật mình vì hết có 250k mà bao nhiêu thứ : bò chín, sườn bò rồi óc heo rồi bò xay ....",0,1,0,0
"Ăn lẩu có có thêm mẹt đồ ăn vặt này nữa thì tròn vị luôn. Mẹt giá 99k đầy ú ụ luôn, có phômai que, xúc xích rán, nem chua rán, khoai tây chiên, tokbokki rất chất lượng. Set lẩu ở đâu có các mức giá 69k 1 người và lẩu nhiều người 199k và 299k với hải sản và thịt bò tưoi ngon. Đến đây ăn lẩu bạn nên gọi thêm mẹt ăn vặt nhé!",0,3,1,0
"Ăn lẩu cũng được, tất cả như đồ hấp ạ. Khoái cái vụ cháo ở dưới bao nhiêu chất vs nước ngọt của đồ lẩu trên chảy hết xuống cháo. Ăn cháo ngọt ngon ....",0,0,1,0
Ăn lẩu kim chi ở đây cũng ngon - 130k 1 nồi 2 người,0,3,1,0
Ăn mấy cái loại bánh này bực mình kinh khủng😭 ngại đoạn bóc rồi còn dính dính ấy. Bánh dàn mỏng trên có xếp lớp nhân tôm thịt dải gần như từ đầu đên cuối bánh luôn nha. Thấy ngon hơn bánh bột lọc vì dai hơn mà nhân cũng bằm nhuyễn ra nên ăn cũng thấy ngon hơn hẳn ý❤️ nước mắm thì hơi mặn thêm chút chua thì ngon hơn.,0,0,3,0
ăn mấy chỗ rồi mà vẫn chỉ nghiện mỗi Luna 😭😭😭 steak ngon pasta ngon salad cũng ngon í ... đã thế còn nhiều mà rẻ nữa 😚😚😚 70k/suất đầy đặn dã man 👏👏👏,0,1,1,0
"Ăn mấy năm nay rồi nhưng bây giờ mới có dịp lăng xê, với mình thì đây là quán bánh tráng ngon nhất khu vực trung tâm HN hiện nay (mấy quận xa xa không dám chém gió linh tinh vì chưa có dịp ăn bao giờ, hehe). Trước đây mình rất thích quán bánh tráng ở vỉa hè phố Lý Quốc Sư có chị chủ là người miền Nam, theo mình biết thì nó gần như là quán đầu tiên ở HN vào thời điểm đấy, và là ngon nhất đối với mình nhưng đã sập từ lâu không rõ nguyên do. Từ lúc đó cho đến khi được bạn giới thiệu cho ăn ở đây thì mình đã không ""dám"" ăn bánh tráng trộn ở bất cứ đâu vì bị ám ảnh địa chỉ quán bánh tráng nổi tiếng ở Hàng Trống: thật không biết có nên gọi là bánh tráng không vì ở thời điểm mình ăn, rõ ràng nó là bánh đa nem - mềm oặt & nát bấy, khác xa kiểu dai dai của sợi bánh tráng chính hiệu. Nói chung là mua được hộp bánh tráng 20k ăn được mấy miếng vứt đi ngay không thương tiếc, đến giờ mình vẫn thắc mắc không hiểu sao mà quán đông khách như thế, hay là đã ngon hơn trước hay không thì mình không biết, nói thật là sợ chả dám thử nữa. Có bạn nào biết tại sao hay thấy nó ngon thì cho mình biết lý do với nha! 🤔Quay lại với quán ở Yết Kiêu này, chị chủ ở đây là người trong Nam (cái này cũng là 1 lí do khiến mình tin tưởng được hương vị không ít thì nhiều cũng chuẩn kiểu SG) và vì mình cũng đã được thưởng thức bánh tráng chú Viên nổi tiếng quận 3 rồi nên rất thích vì nó giống. Mình ăn ở đây được khoảng 3-4 năm, giới thiệu cho nhiều người và họ đều đã nghiện theo mình luôn, hehe. Quán nhỏ xíu và nằm ở góc hơi khuất đoạn ngã 4 Yết Kiêu - Nguyễn Du, mình không để ý địa chỉ nên không nhớ, các bạn tinh mắt để ý chút là thấy ngay. Anh chị chủ hiền lành dễ thương lắm, bánh tráng thì rẻ, chỉ 15k/suất bình thường, muốn ăn nhiều hơn thì gọi 20k, nhiều bò khô lắm nha mà mình mua về tự trộn ở nhà nên nó rơi hết xuống dưới đấy :)) Khen vậy đủ rồi mỗi món bánh tráng thôi mà viết quá trời dài, rảnh thì các bạn save lại ăn thử nhé ^^ cho 4 sao vì hạn chế chỗ ngồi 😉",2,1,1,1
Ăn mì với sốt không liên quan gì đến nhau cả @@ hôm mình đi gọi món gì cũng hết @@ gọi mỳ ý với cơm thì cả hai món đều ăn nhạt như thiếu muối @@ sẽ không quay lại lần nữa ==,0,0,2,0
"Ăn miếng thịt viên cũng khác, nạc hơn 1 chút nhưng lại thơm hơn nhiều chút, Gà ta thì chuẩn xịn, thịt chắc mà dai mềm chứ không bở bục, 1/3 bát là gà luôn đó, cho gì mà nhiều thế ko biết làm mình cứ phải cố ăn cho bằng hết 😂Bát xôi này trông thế thôi chứ siêu no, kiểu cái gì cũng đầy. Thế nên mới thấy giá tưởng vậy là đắt nhưng thực chất là rất đúng mức luôn 👍 👍",0,1,1,0
"Ăn món Hải Phòng mà không gọi món này thì quá thiếu sót rồi😚 sợi bánh đa đỏ to ăn ngay lúc bê ra vẫn còn dai dai ngon cực😊 mà còn ngấm nước dùng ngọt nữa nên bá cháy luôn. Dùng kèm chả lá lốt, chả cá, chả mọc, tôm xào mộc nhĩ và rau muống. Mê nhất món chả mọc 😆 ôi giòn giòn lại thơm thơm thèm thế❤️",0,0,1,0
"Ăn món này xong không biết có được lên thiên đường không nữa :3 Nhìn khá hấp dẫn nhưng hình như ở đây cho hơi nhiều nước dừa nên có vị chua. Ngoài ra ở đây còn có món Tào phớ Âm Phủ nữa, có lẽ hum nào phải thử thôi :)))))",0,0,1,0
"Ăn món này xong về tăng cân mất thôi,cơ mà nhịn ko được í,ngon quá xá là ngon :D",0,0,1,0
Ăn món Việt trong nhà hàng Thái mà ngon hơn cả ăn ở nhà hàng Việt :3,0,0,1,0
"Ăn một bát phở mà thấy đáng đồng tiền vãi chưởng ạ. Bình thường lên phố cổ ăn Phở, cũng 50k mà lèo tèo, vài sợi bánh với thịt mỏng dính chán chết. Ở đây giá cũng chỉ như vậy mà đầy ự thịt luôn, mình chụp lại cho các bạn nhìn là biết liền nè, còn chả thấy bánh phở đâu luôn =))))) ngập trong thịt :****** ăn thích thôi rồi <3 <3 ngon ơi là ngon ý :"">",0,1,1,0
"Ăn một suất no đến tận 2h chiều, nhưng mà ngon quá nên cứ phải ăn cho hết mới thôi. Nước chấm hình như là nước quay của vịt, vị rất lạ và ngon",0,0,1,0
Ăn mùa đông siêu ngon :)) mình ăn cấp độ 1 đã thấy cay dã man rùi 😭,0,0,1,0
Ăn mùa hè mát mà ngon lắm:)) có 5k/c thôi ạ 👍👍👍,0,3,1,0
Ăn nếu để nói là ngon thì cũng khá là ngon nhưng không đến mức quá ngon với giá cao như vậy Nếu vote thì tầm khoảng : 6/10,0,2,1,0
Ăn ngan với măng lạ mà ngon đến không tả.,0,0,1,0
Ăn ngon - hạt cơm lạ - hợp giá tiền. Trung bình <80k 1 suất cơm mỗi suất đc tặng 1 pepsi.,0,1,1,0
"Ăn ngon , phục vụ khỏi nói đê đuổi khách như đuổi ruồi , có lẽ vì thế mà quán thưa ;))) các món đồng giá 60k : bánh xèo,nem lụi,mỳ quảng,bò nướng,...",0,3,1,2
Ăn ngon chất lượng phục vụ nhiệt tình. Tiền nào của nấy nên giá khá đắt. Nên chọn thịt bò Úc thay vì bò Mỹ sẽ đỡ mỡ nhưng sẽ đắt hơn. Trung bình tầm 380k/ng/set có cả hải sản và thịt.,0,3,1,1
Ăn ngon cơ mà buổi trưa hơi đông nên toàn phải chờ đợi . Nói chung là thích nhất chả cốm với lại nước mắm chấm đậu phụ thì giòn giòn bên ngoài cơ k bị khô 😆😆😆Vì mình k ăn mắm tôm nên kb nhận xét ra sao. Cơ thấy con em mình nó khen mắm tôm ở đây pha cũng rất ngon 👍🏻👍🏻👍🏻,0,0,1,2
Ăn ngon dã man luôn ýTiết vs nước chấm vừa phải ăn k bị ngán 😍😍😍,0,0,1,0
"Ăn ngon đặc biệt là nước mắm chuẩn vị , thịt tẩm ướp ngấm . Nói chung là ngon không nói nhiều ;))) thấy quán bán tầm 7h sáng đến 2h chiều là nghỉ",0,0,1,0
Ăn ngon đối với những ai có tâm hồn hảo ngọt.,0,0,1,0
"Ăn ngon hơn trên phố cổ , tại đồ tươi chứ k để đông lạnh như trên đó . Mà giá chỉ = 1/3 thôi ạ . Nước chấm hay nước sốt của các món thì khỏi nói, tuyệt cú mèo lun . Thấy bảo từ lúc mở ra 4-5 hàng khác bị bật rễ vì k có khách 😂Quán mở từ 3h-4h chiều thì phảiKHÔNG ĂN TIẾC LẮM ĐẤY 😭😭😂",0,1,1,0
Ăn ngon khỏi nói 😍 Quán trc ở Nguyễn Hữu Huân bây giờ chuyển về 50 Lò Sũ,0,0,1,0
"Ăn ngon lắm lắm ý, cơm cháy giòn rụm ăn cùng nước kho hợp kinh luôn :3 65k/ một phần này nhé, tảng cơm cháy to bự chảng luôn, nhai mỏi răng mới hết :))) Ngoài món này thì đến đây kiểu gì cũng phải gọi bò tơ Củ chi cuốn bánh tráng nữa, món nổi bật nhất của quán đó nha :P",0,3,1,0
ăn ngon lắm luôn ý. ăn nhiều thành nghiện luôn,0,0,1,0
Ăn ngon mà rẻ lắm :)),0,1,1,0
Ăn ngon mỗi tội gọi 2 xuất đầy đủ là 40.000/xuất mà ko ăn hết. Nên gọi rời từng loại 😂👌🏻 về chất lượng khỏi bàn nó khá ngonn 😍,0,3,1,0
Ăn ngon ngon :)),0,0,1,0
Ăn ngon nhé,0,0,1,0
Ăn ngon nhiều thịt giá cả hợp lý,0,1,1,0
Ăn ngon như của bbq vậy giá còn rẻ hơn nhiều nữa 45k/ đùi như hình ạ. Quán còn nhiều món ngon nữa nhưng mải ăn quên check ạ :))),0,1,1,0
"Ăn ngon nhưng đắt, giá trung bình tầm 50 đến 60k.Dành cho ai đến thưởng thức 1 lần  cho biết. Mình đưa món này lên tượng trưng thui, còn nhiều món lắm. Quán này là quán của chị Kim Oanh, ai xem Master Chef mùa rồi là biết. Ai có điều kiện thì nên đến, không gian thiết kế đẹp và hài hoà.",1,2,1,0
"Ăn ngon nhưng giá khá chát 😭 trời đông lạnh 10 độ mà được bát cháo này nên cảm thấy siêu ngon siêu ấm áp và no căng. Không có gì đặc sắc để đến mức giá kia đâu, nhưng ăn cho biết thì cũng được 👆",0,2,1,0
Ăn ngon sạch sẽ mà giá lại sv 👍🏻👍🏻👍🏻,0,1,1,0
"Ăn ngon toẹt. Nước dùng thanh ngọt. Nhiều thịt. Sủi cảo nhân hơi nhiều nấm. Tại mình ko thích ăn nấm lắm. Nhưng ăn ngon. Buổi trưa khá đông vì dân công sở ăn nhiều. Nhưng yên tâm, phục vụ nhanh.Địa chỉ chính xác là số 40, ngõ 16/1 Huỳnh Thúc Kháng",0,0,1,1
"Ăn ngon từ nước dùng tới sợi bún, dù là đồ chay nhưng ăn khá hợp khẩu vị. Không gian quán rộng rãi và đẹp mắt, phục vụ nhã nhặn. Trung bình 2 bạn đi ăn khoảng 100-200k.",1,3,1,1
Ăn ngon và giá cũng rẻ,0,1,1,0
Ăn ngon vđ =)))) Xúc lấy xúc để hành xào vì quá ngon 😂😂😂,0,0,1,0
"Ăn ngon vị hài hoà í . Ăn với rau cần hoặc rau muống. Có cá rán giòn với chả cá thái bình . Có măng ngâm ớt ăn kèm ( măng cực cực cực cực ngon , ngọt ngọt cay cay , có xin anh chị chủ mua theo lọ mang về nhưng không bán vì chỉ làm đủ ăn ) Sợi bún to ăn rất ngon . Nếu ai là fan của bún sợi to như bún bò huế , canh bún chắc chắn sẽ thích món này 👌🏻",0,0,1,0
"ăn ngon, 10k một cốc mà đầy ú ụ. Tóm lại rẻ mà ngon, tội gì k ăn :)",0,1,1,0
"Ăn ngon, bánh mì hơi bé 1 tị ^^ giá 1 suất khoảng 40k",0,3,1,0
"Ăn ngon, cá là cá chiên giòn chứ ko phải cá tươi như những nơi khác, ăn lạ lạ. Quán vừa chuyển sang số 71 Hoàng Cầu, hơi khó tìm nhưng quán sạch sẽ và rộng rãi hơn. Giá cũng không quá đắt, hai bạn đi ăn tầm 80k thôi.",1,1,1,0
"Ăn ngon, giá hơi đắt, cái này 700g mà là 250k.",0,2,1,0
"Ăn ngon, pizza và spaghetti ổn về cả chất lượng mà giá cả phù hợp với sinh viên. Gà cũng ngon, có món soup m ko thích lắm. Khác với các quán khác là quán này chả có wifi, với thông điệp là muốn mn nói chuyện với nhau chứ ko phải chúi mắt vào điện thoại.. Khá hay ho ☺",0,1,1,0
"Ăn ngon. Giá tiền cho 1 phần bún chả là 80k. Phần ăn nhiều có thể ăn 2 người 1 phần. Quán khá nhỏ, phục vụ tốt. Lưu ý ở đây có 2 tiệm. Để đến ăn đúng bạn đi từ đầu hàng mành tiệm thứ 2 là đúng hiệu bún chả Đắc Kim. Quán này có thể nói là bún chả số 1 ở Hà Nội!",3,3,1,1
Ăn ngon. gói gói bò bún các kiểu chấm nước chấm đậm đà 👍,0,0,1,0
Ăn ngonnn và khá rẻ 🤔,0,1,1,0
"Ăn nhiều nơi rồi chỉ thấy vỏ bánh ở đây là dày dày kiểu lạ lạ 😁 Nhân bánh tôm to, thịt giá đầy ự mỗi tội giờ k nhớ giá lắm :( vì ở đoạn này Bách Khoa nên chắc cũng rẻ thôi ạ. À các bạn để ý vì ở đây gọi 1 cái là thành 2 mảnh thế kia ấy, ăn no vật vã mới hết đc 😭😭😭Giá re thật ý, t cùng 3 bạn nữa đi ăn ă kiểu no chán chê mê mệt ý ạ mà hết có 65k/ ng thôi nên các bạn yên tâm mà gọi đồ nha ✌🏻️✌🏻 Không cần hỏi giá trc mà tính tiền vẫn là giá bthg k bị hack lên đâu :))))Phục vụ toàn ng miền trong nên nhiệt tình cả nhẹ nhàng lắm luôn ✌🏻️10 điểm cho chất lượng và cả phục vụ 😚",0,1,1,1
Ăn nhiều rồi giờ mới biết quán cũng trên Lozi. Ngon chết đi được 😊😊,0,0,1,0
Ăn nhiều vậy hết 150k á,0,1,0,0
Ăn như bánh tráng trộn chỉ khác là nó được cuộn vào và chấm với sốt mayonne 😌😌 ăn mềm vs ngậy thiach phải biết 😍😍,0,0,1,0
"Ăn những hôm nào hơi se lạnh là tuyệt nhấttt 😍😍😍 nước dùng ngon, béo, lạ, no r vẫn thèm thuồng ✌️ rất đang để thử 1 lần ạ ❤️",0,0,1,0
Ăn no đẫy bụng mà giá cả hợp lý đây là mẹt 4 ng,0,1,0,0
"Ăn no xong mình chỉ muốn uống đá chanh, vừa ngon vừa rẻ, lại tiêu hóa tốt ^^. Nước pha ngon, có tí mặn để dằn lại vị chua của chanh nữa. Giá 17k, quán này giá rẻ, đa số đều 17k hết :D.",0,0,0,0
"Ăn nước hay khô đều ngon hết nha.Thịt bò ở đây cho miếng to, ko nhỏ lụn vụn như 1 số nơi. Dĩ nhiên là thịt bò rất mềm và ngon. Thêm tí tỏi ớt ngâm, tí ớt sa tế nữa là chuẩn. Chả ở đây siêu ngon luôn.2 người hết 70k là no rồi đó. @Phương Trang",0,3,1,0
Ăn ở chỗ này từ hồi vincome center đầu tiên mới được khánh thành :)) chưa bao giờ thất vọng cả ^^ đồ ngon lại rẻ hêh 4ng mà hết có 400k :3,0,1,1,0
"Ăn ở đầu ngõ Xã đàn 2 rồi, cũng bình thường, ăm ở đây thì có vẻ to hơn và đậm đà hơn, đẹp hơn nữa. Theo cá nhân mình thì nó dai dai và xốp xốp như vỏ bánh bông lan tráng mỏng ấy. Giá trên dưới 20k nhoaaa",0,3,3,0
